food,city,gu,dong,road,address,lat,lng
회,서울특별시,구로구,오류동,오류로8길,서울특별시 구로구 오류로8길 (오류동),37.4928595186762,126.844371092745
회,서울특별시,구로구,오류동,오류로8길,서울특별시 구로구 오류로8길 (오류동),37.4928595186762,126.844371092745
치킨,서울특별시,구로구,오류동,오류로8길,서울특별시 구로구 오류로8길 (오류동),37.4928595186762,126.844371092745
치킨,서울특별시,구로구,오류동,오류로8길,서울특별시 구로구 오류로8길 (오류동),37.4928595186762,126.844371092745
찜탕,서울특별시,구로구,오류동,오류로8길,서울특별시 구로구 오류로8길 (오류동),37.4928595186762,126.844371092745
치킨,서울특별시,구로구,오류동,경인로8길,서울특별시 구로구 경인로8길 (오류동),37.4922051881407,126.838120720592
분식,서울특별시,구로구,오류동,고척로,서울특별시 구로구 고척로 (오류동),37.5019552138842,126.847513150127
치킨,서울특별시,구로구,오류동,경인로20가길,서울특별시 구로구 경인로20가길 (오류동),37.4958475596293,126.845840402646
치킨,서울특별시,구로구,오류동,경인로20가길,서울특별시 구로구 경인로20가길 (오류동),37.4958475596293,126.845840402646
야식,서울특별시,구로구,오류동,경인로15길,서울특별시 구로구 경인로15길 (오류동),37.4963912390283,126.837316704424
야식,서울특별시,구로구,오류동,경인로15길,서울특별시 구로구 경인로15길 (오류동),37.4963912390283,126.837316704424
한식,서울특별시,구로구,오류동,오류로,서울특별시 구로구 오류로 (오류동),37.4901577886303,126.840274123048
한식,서울특별시,구로구,오류동,오류로,서울특별시 구로구 오류로 (오류동),37.4901577886303,126.840274123048
배달전문업체,서울특별시,구로구,오류동,오류로,서울특별시 구로구 오류로 (오류동),37.4901577886303,126.840274123048
치킨,서울특별시,구로구,오류동,오류로8길,서울특별시 구로구 오류로8길 (오류동),37.4928595186762,126.844371092745
아시안/양식,서울특별시,구로구,오류동,서해안로30길,서울특별시 구로구 서해안로30길 (오류동),37.4931699033019,126.844020355478
아시안/양식,서울특별시,구로구,오류동,서해안로30길,서울특별시 구로구 서해안로30길 (오류동),37.4931699033019,126.844020355478
아시안/양식,서울특별시,구로구,오류동,서해안로30길,서울특별시 구로구 서해안로30길 (오류동),37.4931699033019,126.844020355478
아시안/양식,서울특별시,구로구,오류동,서해안로30길,서울특별시 구로구 서해안로30길 (오류동),37.4931699033019,126.844020355478
아시안/양식,서울특별시,구로구,오류동,서해안로30길,서울특별시 구로구 서해안로30길 (오류동),37.4931699033019,126.844020355478
아시안/양식,서울특별시,구로구,오류동,서해안로30길,서울특별시 구로구 서해안로30길 (오류동),37.4931699033019,126.844020355478
찜탕,서울특별시,구로구,오류동,고척로1길,서울특별시 구로구 고척로1길 (오류동),37.4945554898362,126.838601445142
찜탕,서울특별시,구로구,오류동,고척로1길,서울특별시 구로구 고척로1길 (오류동),37.4945554898362,126.838601445142
족발/보쌈,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
족발/보쌈,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
치킨,서울특별시,구로구,오류동,서해안로28길,서울특별시 구로구 서해안로28길 (오류동),37.4926661989579,126.843104223641
치킨,서울특별시,구로구,오류동,서해안로28길,서울특별시 구로구 서해안로28길 (오류동),37.4926661989579,126.843104223641
야식,서울특별시,구로구,오류동,경인로25길,서울특별시 구로구 경인로25길 (오류동),37.4973689417687,126.843604061925
카페/디저트,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
치킨,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
치킨,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
치킨,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
치킨,서울특별시,구로구,오류동,서해안로30길,서울특별시 구로구 서해안로30길 (오류동),37.4931699033019,126.844020355478
치킨,서울특별시,구로구,오류동,서해안로30길,서울특별시 구로구 서해안로30길 (오류동),37.4931699033019,126.844020355478
피자,서울특별시,구로구,오류동,오류로,서울특별시 구로구 오류로 (오류동),37.4901577886303,126.840274123048
돈까스/일식,서울특별시,구로구,오류동,경인로20가길,서울특별시 구로구 경인로20가길 (오류동),37.4958475596293,126.845840402646
돈까스/일식,서울특별시,구로구,오류동,경인로20가길,서울특별시 구로구 경인로20가길 (오류동),37.4958475596293,126.845840402646
돈까스/일식,서울특별시,구로구,오류동,경인로20가길,서울특별시 구로구 경인로20가길 (오류동),37.4958475596293,126.845840402646
치킨,서울특별시,구로구,오류동,경인로8길,서울특별시 구로구 경인로8길 (오류동),37.4922051881407,126.838120720592
치킨,서울특별시,구로구,오류동,경인로8길,서울특별시 구로구 경인로8길 (오류동),37.4922051881407,126.838120720592
치킨,서울특별시,구로구,오류동,오류로8길,서울특별시 구로구 오류로8길 (오류동),37.4928595186762,126.844371092745
치킨,서울특별시,구로구,오류동,오류로8길,서울특별시 구로구 오류로8길 (오류동),37.4928595186762,126.844371092745
배달전문업체,서울특별시,구로구,오류동,고척로16길,서울특별시 구로구 고척로16길 (오류동),37.4990685858938,126.844344863134
배달전문업체,서울특별시,구로구,오류동,고척로16길,서울특별시 구로구 고척로16길 (오류동),37.4990685858938,126.844344863134
한식,서울특별시,구로구,오류동,서해안로26길,서울특별시 구로구 서해안로26길 (오류동),37.4921809023032,126.842348748818
치킨,서울특별시,구로구,오류동,오류로,서울특별시 구로구 오류로 (오류동),37.4901577886303,126.840274123048
한식,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
한식,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
치킨,서울특별시,구로구,오류동,경인로20길,서울특별시 구로구 경인로20길 (오류동),37.4952859699173,126.843856395392
치킨,서울특별시,구로구,오류동,경인로20길,서울특별시 구로구 경인로20길 (오류동),37.4952859699173,126.843856395392
치킨,서울특별시,구로구,오류동,경인로19길,서울특별시 구로구 경인로19길 (오류동),37.496821202504,126.842505455335
치킨,서울특별시,구로구,오류동,경인로19길,서울특별시 구로구 경인로19길 (오류동),37.496821202504,126.842505455335
야식,서울특별시,양천구,목동,오목로,서울특별시 양천구 오목로 (목동),37.5252860928667,126.858093228929
야식,서울특별시,양천구,목동,오목로,서울특별시 양천구 오목로 (목동),37.5252860928667,126.858093228929
돈까스/일식,서울특별시,양천구,신정동,신목로,서울특별시 양천구 신목로 (신정동),37.5207113554615,126.873148089858
치킨,서울특별시,구로구,온수동,부일로,서울특별시 구로구 부일로 (온수동),37.4932068385015,126.828479909441
피자,서울특별시,서초구,반포동,서초중앙로,서울특별시 서초구 서초중앙로 (반포동),37.493312166774,127.013756012546
돈까스/일식,서울특별시,강남구,논현동,학동로6길,서울특별시 강남구 학동로6길 (논현동),37.5102360718633,127.02502630461
한식,서울특별시,동작구,대방동,여의대방로,서울특별시 동작구 여의대방로 (대방동),37.5017382342469,126.920956558238
한식,서울특별시,동작구,대방동,여의대방로,서울특별시 동작구 여의대방로 (대방동),37.5017382342469,126.920956558238
심부름,서울특별시,서초구,방배동,서초대로8길,서울특별시 서초구 서초대로8길 (방배동),37.4835879937633,126.98833441798
심부름,서울특별시,서초구,서초동,효령로55길,서울특별시 서초구 효령로55길 (서초동),37.4864348955523,127.014261188257
심부름,서울특별시,서초구,양재동,언남10길,서울특별시 서초구 언남10길 (양재동),37.4732307313899,127.044775877872
심부름,서울특별시,서초구,방배동,서초대로8길,서울특별시 서초구 서초대로8길 (방배동),37.4835879937633,126.98833441798
심부름,서울특별시,서초구,방배동,도구로,서울특별시 서초구 도구로 (방배동),37.4826127341444,126.987381784255
심부름,서울특별시,서초구,양재동,언남길,서울특별시 서초구 언남길 (양재동),37.4732184003477,127.042546652373
심부름,서울특별시,서초구,양재동,양재천로,서울특별시 서초구 양재천로 (양재동),37.4753779487905,127.038031881273
심부름,서울특별시,서초구,방배동,서초대로8길,서울특별시 서초구 서초대로8길 (방배동),37.4835879937633,126.98833441798
심부름,서울특별시,강남구,삼성동,선릉로,서울특별시 강남구 선릉로 (삼성동),37.5043503781162,127.049061461947
심부름,서울특별시,서초구,방배동,도구로,서울특별시 서초구 도구로 (방배동),37.4826127341444,126.987381784255
심부름,서울특별시,강남구,삼성동,선릉로,서울특별시 강남구 선릉로 (삼성동),37.5043503781162,127.049061461947
심부름,서울특별시,서초구,양재동,언남길,서울특별시 서초구 언남길 (양재동),37.4732184003477,127.042546652373
심부름,서울특별시,서초구,양재동,언남길,서울특별시 서초구 언남길 (양재동),37.4732184003477,127.042546652373
카페/디저트,서울특별시,강남구,역삼동,봉은사로2길,서울특별시 강남구 봉은사로2길 (역삼동),37.5032341515709,127.025998050182
패스트푸드,서울특별시,영등포구,문래동3가,당산로,서울특별시 영등포구 당산로 (문래동3가),37.5259230617279,126.896674782942
심부름,서울특별시,강남구,논현동,봉은사로7길,서울특별시 강남구 봉은사로7길 (논현동),37.507151027957,127.02708483306
치킨,서울특별시,구로구,오류동,서해안로,서울특별시 구로구 서해안로 (오류동),37.486664788364,126.831786430308
치킨,서울특별시,구로구,오류동,서해안로,서울특별시 구로구 서해안로 (오류동),37.486664788364,126.831786430308
분식,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
분식,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
분식,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
분식,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
돈까스/일식,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
돈까스/일식,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
한식,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
치킨,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
치킨,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
치킨,서울특별시,구로구,오류동,천왕로,서울특별시 구로구 천왕로 (오류동),37.4819359242051,126.83829268546
피자,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
피자,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
피자,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
피자,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
분식,서울특별시,구로구,오류동,서해안로18길,서울특별시 구로구 서해안로18길 (오류동),37.4886530015095,126.837553300003
분식,서울특별시,구로구,오류동,서해안로18길,서울특별시 구로구 서해안로18길 (오류동),37.4886530015095,126.837553300003
분식,서울특별시,구로구,오류동,서해안로18길,서울특별시 구로구 서해안로18길 (오류동),37.4886530015095,126.837553300003
족발/보쌈,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
족발/보쌈,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
족발/보쌈,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
치킨,서울특별시,구로구,오류동,천왕로,서울특별시 구로구 천왕로 (오류동),37.4819359242051,126.83829268546
치킨,서울특별시,구로구,오류동,천왕로,서울특별시 구로구 천왕로 (오류동),37.4819359242051,126.83829268546
치킨,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
치킨,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
치킨,서울특별시,관악구,신림동,신림로32길,서울특별시 관악구 신림로32길 (신림동),37.4748720857488,126.937350907154
치킨,서울특별시,관악구,신림동,난곡로24길,서울특별시 관악구 난곡로24길 (신림동),37.468176332738,126.921532247978
치킨,서울특별시,관악구,신림동,난곡로24길,서울특별시 관악구 난곡로24길 (신림동),37.468176332738,126.921532247978
찜탕,서울특별시,관악구,신림동,난곡로,서울특별시 관악구 난곡로 (신림동),37.4718169349613,126.919624615862
치킨,서울특별시,관악구,신림동,신림동5가길,서울특별시 관악구 신림동5가길 (신림동),37.4865608851976,126.925995883097
카페/디저트,서울특별시,송파구,가락동,동남로,서울특별시 송파구 동남로 (가락동),37.4978155880292,127.133387892367
카페/디저트,서울특별시,서대문구,남가좌동,거북골로,서울특별시 서대문구 거북골로 (남가좌동),37.5751331703186,126.916782678194
카페/디저트,서울특별시,서대문구,남가좌동,거북골로,서울특별시 서대문구 거북골로 (남가좌동),37.5751331703186,126.916782678194
카페/디저트,서울특별시,구로구,개봉동,고척로,서울특별시 구로구 고척로 (개봉동),37.5019552138842,126.847513150127
카페/디저트,서울특별시,구로구,개봉동,고척로,서울특별시 구로구 고척로 (개봉동),37.5019552138842,126.847513150127
카페/디저트,서울특별시,구로구,고척동,고척로,서울특별시 구로구 고척로 (고척동),37.5019552138842,126.847513150127
카페/디저트,서울특별시,구로구,고척동,고척로,서울특별시 구로구 고척로 (고척동),37.5019552138842,126.847513150127
카페/디저트,서울특별시,구로구,고척동,경인로47다길,서울특별시 구로구 경인로47다길 (고척동),37.5037595277943,126.864953283998
카페/디저트,서울특별시,구로구,고척동,경인로47다길,서울특별시 구로구 경인로47다길 (고척동),37.5037595277943,126.864953283998
카페/디저트,서울특별시,구로구,고척동,고척로,서울특별시 구로구 고척로 (고척동),37.5019552138842,126.847513150127
카페/디저트,서울특별시,구로구,고척동,고척로,서울특별시 구로구 고척로 (고척동),37.5019552138842,126.847513150127
카페/디저트,서울특별시,구로구,구로동,구일로4길,서울특별시 구로구 구일로4길 (구로동),37.4919508889066,126.876081802223
카페/디저트,서울특별시,구로구,구로동,구일로4길,서울특별시 구로구 구일로4길 (구로동),37.4919508889066,126.876081802223
카페/디저트,서울특별시,구로구,구로동,구일로4길,서울특별시 구로구 구일로4길 (구로동),37.4919508889066,126.876081802223
카페/디저트,서울특별시,구로구,궁동,오리로,서울특별시 구로구 오리로 (궁동),37.4915574247478,126.832730844356
카페/디저트,서울특별시,구로구,구로동,디지털로,서울특별시 구로구 디지털로 (구로동),37.4831389267883,126.894230715
카페/디저트,서울특별시,구로구,구로동,구로중앙로28길,서울특별시 구로구 구로중앙로28길 (구로동),37.4998332277314,126.888157232817
카페/디저트,서울특별시,구로구,구로동,구일로10길,서울특별시 구로구 구일로10길 (구로동),37.4954677495445,126.874509230574
카페/디저트,서울특별시,구로구,구로동,구일로10길,서울특별시 구로구 구일로10길 (구로동),37.4954677495445,126.874509230574
카페/디저트,서울특별시,금천구,시흥동,시흥대로,서울특별시 금천구 시흥대로 (시흥동),37.4564460340497,126.899907987482
카페/디저트,서울특별시,금천구,독산동,독산로,서울특별시 금천구 독산로 (독산동),37.4635858187884,126.903465619943
카페/디저트,서울특별시,성북구,길음동,길음로,서울특별시 성북구 길음로 (길음동),37.6093392872128,127.020122123394
카페/디저트,서울특별시,성북구,길음동,동소문로,서울특별시 성북구 동소문로 (길음동),37.596777909164,127.02137996202
카페/디저트,서울특별시,동작구,노량진동,만양로,서울특별시 동작구 만양로 (노량진동),37.5090324994473,126.946287043972
카페/디저트,서울특별시,노원구,상계동,동일로,서울특별시 노원구 동일로 (상계동),37.6528699960918,127.06096513397
카페/디저트,서울특별시,금천구,가산동,가산디지털1로,서울특별시 금천구 가산디지털1로 (가산동),37.4764015612746,126.883337170325
카페/디저트,서울특별시,송파구,문정동,새말로,서울특별시 송파구 새말로 (문정동),37.4826378145534,127.12459442416
카페/디저트,서울특별시,송파구,가락동,동남로,서울특별시 송파구 동남로 (가락동),37.4978155880292,127.133387892367
카페/디저트,서울특별시,송파구,방이동,가락로,서울특별시 송파구 가락로 (방이동),37.5028267280504,127.112412588388
카페/디저트,서울특별시,송파구,방이동,위례성대로12길,서울특별시 송파구 위례성대로12길 (방이동),37.5121467610035,127.122082584917
카페/디저트,서울특별시,송파구,송파동,백제고분로,서울특별시 송파구 백제고분로 (송파동),37.5025454352153,127.095296383523
카페/디저트,서울특별시,송파구,방이동,마천로,서울특별시 송파구 마천로 (방이동),37.502209915053,127.140509477108
카페/디저트,서울특별시,강북구,미아동,솔샘로,서울특별시 강북구 솔샘로 (미아동),37.6198793811348,127.019226385271
카페/디저트,서울특별시,동작구,상도동,만양로,서울특별시 동작구 만양로 (상도동),37.5090324994473,126.946287043972
카페/디저트,서울특별시,송파구,송파동,오금로32길,서울특별시 송파구 오금로32길 (송파동),37.5039016202489,127.119398635421
카페/디저트,서울특별시,송파구,석촌동,가락로,서울특별시 송파구 가락로 (석촌동),37.5028267280504,127.112412588388
카페/디저트,서울특별시,송파구,송파동,송파대로,서울특별시 송파구 송파대로 (송파동),37.5008392832178,127.111182460215
카페/디저트,서울특별시,송파구,문정동,새말로,서울특별시 송파구 새말로 (문정동),37.4826378145534,127.12459442416
카페/디저트,서울특별시,송파구,송파동,가락로,서울특별시 송파구 가락로 (송파동),37.5028267280504,127.112412588388
카페/디저트,서울특별시,관악구,신림동,신사로,서울특별시 관악구 신사로 (신림동),37.4863480125154,126.912350585783
카페/디저트,서울특별시,양천구,신월동,오목로,서울특별시 양천구 오목로 (신월동),37.5252860928667,126.858093228929
카페/디저트,서울특별시,송파구,가락동,오금로,서울특별시 송파구 오금로 (가락동),37.5042339166908,127.124712298791
카페/디저트,서울특별시,송파구,오금동,마천로,서울특별시 송파구 마천로 (오금동),37.502209915053,127.140509477108
카페/디저트,서울특별시,구로구,온수동,부일로1길,서울특별시 구로구 부일로1길 (온수동),37.4938246222168,126.818388013956
카페/디저트,서울특별시,구로구,온수동,부일로1길,서울특별시 구로구 부일로1길 (온수동),37.4938246222168,126.818388013956
카페/디저트,서울특별시,송파구,방이동,양재대로,서울특별시 송파구 양재대로 (방이동),37.5036713739787,127.122863954779
카페/디저트,서울특별시,성북구,정릉동,북악산로,서울특별시 성북구 북악산로 (정릉동),37.5988004068504,127.008010186576
카페/디저트,서울특별시,성북구,정릉동,서경로,서울특별시 성북구 서경로 (정릉동),37.6109758149435,127.0141111987
카페/디저트,서울특별시,성북구,정릉동,정릉로,서울특별시 성북구 정릉로 (정릉동),37.6055347493925,127.009504778848
카페/디저트,서울특별시,성북구,정릉동,솔샘로,서울특별시 성북구 솔샘로 (정릉동),37.6127702166823,127.007221355261
카페/디저트,서울특별시,구로구,오류동,천왕로,서울특별시 구로구 천왕로 (오류동),37.4819359242051,126.83829268546
카페/디저트,서울특별시,구로구,오류동,천왕로,서울특별시 구로구 천왕로 (오류동),37.4819359242051,126.83829268546
카페/디저트,서울특별시,구로구,개봉동,고척로,서울특별시 구로구 고척로 (개봉동),37.5019552138842,126.847513150127
카페/디저트,서울특별시,구로구,고척동,고척로,서울특별시 구로구 고척로 (고척동),37.5019552138842,126.847513150127
카페/디저트,서울특별시,구로구,고척동,경인로47다길,서울특별시 구로구 경인로47다길 (고척동),37.5037595277943,126.864953283998
카페/디저트,서울특별시,구로구,고척동,고척로,서울특별시 구로구 고척로 (고척동),37.5019552138842,126.847513150127
카페/디저트,서울특별시,구로구,궁동,오리로,서울특별시 구로구 오리로 (궁동),37.4915574247478,126.832730844356
카페/디저트,서울특별시,성북구,길음동,동소문로,서울특별시 성북구 동소문로 (길음동),37.596777909164,127.02137996202
카페/디저트,서울특별시,노원구,상계동,동일로,서울특별시 노원구 동일로 (상계동),37.6528699960918,127.06096513397
카페/디저트,서울특별시,강북구,미아동,오패산로,서울특별시 강북구 오패산로 (미아동),37.6249661273298,127.030209949182
카페/디저트,서울특별시,구로구,온수동,부일로1길,서울특별시 구로구 부일로1길 (온수동),37.4938246222168,126.818388013956
카페/디저트,서울특별시,성북구,정릉동,서경로,서울특별시 성북구 서경로 (정릉동),37.6109758149435,127.0141111987
카페/디저트,서울특별시,성북구,정릉동,정릉로,서울특별시 성북구 정릉로 (정릉동),37.6055347493925,127.009504778848
카페/디저트,서울특별시,성북구,정릉동,솔샘로,서울특별시 성북구 솔샘로 (정릉동),37.6127702166823,127.007221355261
카페/디저트,서울특별시,구로구,오류동,천왕로,서울특별시 구로구 천왕로 (오류동),37.4819359242051,126.83829268546
카페/디저트,서울특별시,양천구,신월동,오목로,서울특별시 양천구 오목로 (신월동),37.5252860928667,126.858093228929
찜탕,서울특별시,구로구,구로동,디지털로31길,서울특별시 구로구 디지털로31길 (구로동),37.4860633545946,126.892067548126
찜탕,서울특별시,관악구,신림동,시흥대로,서울특별시 관악구 시흥대로 (신림동),37.4820825007072,126.900781466234
카페/디저트,서울특별시,금천구,독산동,시흥대로122길,서울특별시 금천구 시흥대로122길 (독산동),37.4693974363524,126.899053182582
중식,서울특별시,금천구,독산동,독산로95길,서울특별시 금천구 독산로95길 (독산동),37.4744233372944,126.901697243827
한식,서울특별시,금천구,독산동,범안로,서울특별시 금천구 범안로 (독산동),37.466542362818,126.891975570672
배달전문업체,서울특별시,금천구,독산동,남부순환로128길,서울특별시 금천구 남부순환로128길 (독산동),37.4788770022598,126.907699411461
찜탕,서울특별시,금천구,시흥동,시흥대로,서울특별시 금천구 시흥대로 (시흥동),37.4564460340497,126.899907987482
분식,서울특별시,금천구,시흥동,독산로2길,서울특별시 금천구 독산로2길 (시흥동),37.448140645357,126.90399842875
한식,서울특별시,금천구,시흥동,시흥대로,서울특별시 금천구 시흥대로 (시흥동),37.4564460340497,126.899907987482
패스트푸드,서울특별시,구로구,구로동,시흥대로163길,서울특별시 구로구 시흥대로163길 (구로동),37.4817181626736,126.899008796381
한식,서울특별시,관악구,신림동,조원중앙로,서울특별시 관악구 조원중앙로 (신림동),37.4825155657139,126.906464242559
야식,서울특별시,구로구,오류동,오류로,서울특별시 구로구 오류로 (오류동),37.4901577886303,126.840274123048
카페/디저트,서울특별시,구로구,고척동,중앙로,서울특별시 구로구 중앙로 (고척동),37.5039858151024,126.86172117109
한식,서울특별시,강남구,논현동,언주로114길,서울특별시 강남구 언주로114길 (논현동),37.5100751704362,127.03893667281
한식,서울특별시,강남구,논현동,언주로114길,서울특별시 강남구 언주로114길 (논현동),37.5100751704362,127.03893667281
한식,서울특별시,은평구,갈현동,연서로29길,서울특별시 은평구 연서로29길 (갈현동),37.6193137825494,126.918167799081
돈까스/일식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
분식,서울특별시,성북구,길음동,길음로,서울특별시 성북구 길음로 (길음동),37.6093392872128,127.020122123394
분식,서울특별시,성북구,길음동,길음로,서울특별시 성북구 길음로 (길음동),37.6093392872128,127.020122123394
족발/보쌈,서울특별시,구로구,구로동,구로중앙로19길,서울특별시 구로구 구로중앙로19길 (구로동),37.4944144719639,126.888331995449
치킨,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
야식,서울특별시,구로구,고척동,경인로35길,서울특별시 구로구 경인로35길 (고척동),37.4999337386638,126.852568286828
치킨,서울특별시,구로구,고척동,경서로,서울특별시 구로구 경서로 (고척동),37.5011174204669,126.858412435916
찜탕,서울특별시,구로구,오류동,고척로1길,서울특별시 구로구 고척로1길 (오류동),37.4945554898362,126.838601445142
카페/디저트,서울특별시,구로구,고척동,고척로,서울특별시 구로구 고척로 (고척동),37.5019552138842,126.847513150127
치킨,서울특별시,동작구,신대방동,보라매로5길,서울특별시 동작구 보라매로5길 (신대방동),37.4929356449678,126.923237026236
피자,서울특별시,구로구,개봉동,고척로21나길,서울특별시 구로구 고척로21나길 (개봉동),37.5022112739143,126.842901947034
카페/디저트,서울특별시,구로구,고척동,고척로,서울특별시 구로구 고척로 (고척동),37.5019552138842,126.847513150127
카페/디저트,서울특별시,양천구,신월동,신월로,서울특별시 양천구 신월로 (신월동),37.5202730603001,126.84467276427
회,서울특별시,구로구,오류동,오류로8길,서울특별시 구로구 오류로8길 (오류동),37.4928595186762,126.844371092745
찜탕,서울특별시,구로구,개봉동,고척로,서울특별시 구로구 고척로 (개봉동),37.5019552138842,126.847513150127
치킨,서울특별시,구로구,개봉동,남부순환로95길,서울특별시 구로구 남부순환로95길 (개봉동),37.494103205075,126.855382904529
패스트푸드,서울특별시,구로구,개봉동,남부순환로97길,서울특별시 구로구 남부순환로97길 (개봉동),37.494167718004,126.859717617043
패스트푸드,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
분식,서울특별시,성북구,길음동,길음로,서울특별시 성북구 길음로 (길음동),37.6093392872128,127.020122123394
카페/디저트,서울특별시,강북구,미아동,삼양로27길,서울특별시 강북구 삼양로27길 (미아동),37.6188863615547,127.018351349621
분식,서울특별시,성북구,길음동,길음로13길,서울특별시 성북구 길음로13길 (길음동),37.6089635895624,127.018373261032
분식,서울특별시,강북구,미아동,도봉로13길,서울특별시 강북구 도봉로13길 (미아동),37.6151791290825,127.027718149488
분식,서울특별시,강북구,미아동,도봉로13길,서울특별시 강북구 도봉로13길 (미아동),37.6151791290825,127.027718149488
도시락,서울특별시,강북구,미아동,솔샘로,서울특별시 강북구 솔샘로 (미아동),37.6198793811348,127.019226385271
도시락,서울특별시,강북구,미아동,솔샘로,서울특별시 강북구 솔샘로 (미아동),37.6198793811348,127.019226385271
한식,서울특별시,강북구,미아동,삼양로27길,서울특별시 강북구 삼양로27길 (미아동),37.6188863615547,127.018351349621
카페/디저트,서울특별시,강북구,미아동,솔샘로,서울특별시 강북구 솔샘로 (미아동),37.6198793811348,127.019226385271
찜탕,서울특별시,강북구,미아동,삼양로20길,서울특별시 강북구 삼양로20길 (미아동),37.6145165904303,127.023780434992
한식,서울특별시,성북구,정릉동,보국문로16다길,서울특별시 성북구 보국문로16다길 (정릉동),37.6131249373852,127.012575563053
한식,서울특별시,구로구,고척동,경인로35길,서울특별시 구로구 경인로35길 (고척동),37.4999337386638,126.852568286828
돈까스/일식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
카페/디저트,서울특별시,양천구,신정동,목동남로,서울특별시 양천구 목동남로 (신정동),37.5093943461219,126.865529349642
치킨,서울특별시,관악구,신림동,관천로11길,서울특별시 관악구 관천로11길 (신림동),37.4836206491201,126.920619381277
치킨,서울특별시,서초구,서초동,반포대로21길,서울특별시 서초구 반포대로21길 (서초동),37.4870079744248,127.008169083801
치킨,서울특별시,성북구,길음동,삼양로,서울특별시 성북구 삼양로 (길음동),37.607775095137,127.023452800566
치킨,서울특별시,성북구,길음동,삼양로,서울특별시 성북구 삼양로 (길음동),37.607775095137,127.023452800566
치킨,서울특별시,성북구,길음동,삼양로,서울특별시 성북구 삼양로 (길음동),37.607775095137,127.023452800566
치킨,서울특별시,은평구,갈현동,연서로29길,서울특별시 은평구 연서로29길 (갈현동),37.6193137825494,126.918167799081
치킨,서울특별시,강북구,미아동,솔샘로,서울특별시 강북구 솔샘로 (미아동),37.6198793811348,127.019226385271
치킨,서울특별시,강북구,미아동,솔샘로,서울특별시 강북구 솔샘로 (미아동),37.6198793811348,127.019226385271
치킨,서울특별시,은평구,갈현동,연서로29길,서울특별시 은평구 연서로29길 (갈현동),37.6193137825494,126.918167799081
야식,서울특별시,구로구,개봉동,고척로19길,서울특별시 구로구 고척로19길 (개봉동),37.5029956844829,126.844738760051
